🕘️更新时间,#genre#
咪咕体育19,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225651/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育20,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225652/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育21,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225650/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育22,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225647/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育23,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225639/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育26,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225641/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育27,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225643/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育28,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225645/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育30,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225613/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育31,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225620/main.m3u8$订阅源-IPv6-1920x1080
咪咕体育32,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225619/main.m3u8$订阅源-IPv6-1920x1080
电影_发哥,https://live.metshop.top/huya/11342387$订阅源-800x600
电影_战争,https://live.metshop.top/huya/21059592$订阅源-800x600
电影_漫威,https://live.metshop.top/huya/11602034$订阅源-800x600
电影_宇宙,https://live.metshop.top/huya/11342428$订阅源-800x600
电影_海盗,https://live.metshop.top/huya/21059595$订阅源-800x600
电影_枪战,https://live.metshop.top/huya/21059579$订阅源-800x600
电影_罪犯,https://live.metshop.top/huya/11352962$订阅源-800x600
电影_喜剧,https://live.metshop.top/huya/11352877$订阅源-800x600
电影_国产,https://live.metshop.top/huya/11352973$订阅源-800x600
电影_港片,https://live.metshop.top/huya/11602043$订阅源-800x600
电影_黄渤,https://live.metshop.top/huya/11352876$订阅源-800x600
电影_沈腾,https://live.metshop.top/huya/11601968$订阅源-800x600
电影_星爷,https://live.metshop.top/huya/11342412$订阅源-800x600
爱旅游,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000056/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱科学,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000047/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱科学,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047$订阅源-IPv6-1920x1080
爱科学,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000047/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源-IPv6-1920x1080
爱科学,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000047/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱玩具,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000053/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱玩具,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000053/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱院线,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034$订阅源-IPv6-1920x1080
爱院线,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000034/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱院线,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000034/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱浪漫,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035$订阅源-IPv6-1920x1080
爱浪漫,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000035/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱浪漫,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000035/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源-IPv6-1920x1080
爱浪漫,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000035/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱悬疑,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱悬疑,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源-IPv6-1920x1080
爱悬疑,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036$订阅源-IPv6-1920x1080
爱悬疑,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱历史,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000046/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000046&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱历史,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000046/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000046&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱历史,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000046$订阅源-IPv6-1920x1080
爱奇谈,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000058/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱奇谈,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058$订阅源-IPv6-1920x1080
爱奇谈,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000058/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱科幻,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000033&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱科幻,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000033&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱谍战,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000038/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源-IPv6-1920x1080
爱谍战,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000038/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱谍战,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000038/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱谍战,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038$订阅源-IPv6-1920x1080
爱赛车,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱赛车,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055$订阅源-IPv6-1920x1080
爱赛车,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱旅行,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056$订阅源-IPv6-1920x1080
爱旅行,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000056/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱喜剧,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000032/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱喜剧,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032$订阅源-IPv6-1920x1080
爱喜剧,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000032/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
爱幼教,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000049/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000049&IASHttpSessionId=OTT19019320240419154124000281$订阅源-IPv6-1920x1080
动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$订阅源-IPv6-1920x1080
古装剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8$订阅源-IPv6-1920x1080
明星大片,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8$订阅源-IPv6-1920x1080
惊悚悬疑,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$订阅源-IPv6-1920x1080
军事评论,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8$订阅源-IPv6-1920x1080
爱情喜剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8$订阅源-IPv6-1920x1080
精品大剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8$订阅源-IPv6-1920x1080
海外剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8$订阅源-IPv6-1920x1080
军旅剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8$订阅源-IPv6-1920x1080
家庭剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8$订阅源-IPv6-1920x1080
武搏世界,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8$订阅源-IPv6-1920x1080
中国功夫,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8$订阅源-IPv6-1920x1080
超级电视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8$订阅源-IPv6-1920x1080
炫舞未来,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8$订阅源-IPv6-1920x1080
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8$订阅源-IPv6-1920x1080
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8$订阅源-IPv6-1920x1080
台視,rtmp://f13h.mine.nu/sat/tv071$订阅源-1280x720
民視,rtmp://f13h.mine.nu/sat/tv051$订阅源-1280x720
东森_新闻,http://37.27.111.214:8080/live/20/hls.m3u8$订阅源-1920x1080
TVBS_HD,http://37.27.111.214:8080/live/23/hls.m3u8$订阅源-1920x1080
民视_HD,http://37.27.111.214:8080/live/6/hls.m3u8$订阅源-1920x1080
中视_HD,http://37.27.111.214:8080/live/7/hls.m3u8$订阅源-1920x1080
华视_HD,http://37.27.111.214:8080/live/8/hls.m3u8$订阅源-1920x1080
民视_第一,http://37.27.111.214:8080/live/4/hls.m3u8$订阅源-1920x1080
民视_台湾,http://37.27.111.214:8080/live/5/hls.m3u8$订阅源-1920x1080
三立_综合,http://37.27.111.214:8080/live/31/hls.m3u8$订阅源-1920x1080
TVBS_欢乐,http://37.27.111.214:8080/live/24/hls.m3u8$订阅源-1920x1080
龙华_电影,http://37.27.111.214:8080/live/19/hls.m3u8$订阅源-1920x1080
猪哥亮歌厅,http://37.27.111.214:8080/live/35/hls.m3u8$订阅源-1920x1080
亚洲_旅游,http://37.27.111.214:8080/live/10/hls.m3u8$订阅源-1920x1080
幸福_空间,http://37.27.111.214:8080/live/26/hls.m3u8$订阅源-1920x1080
Hakka_TV,http://37.27.111.214:8080/live/1/hls.m3u8$订阅源-1920x1080
TiTV_原视,http://37.27.111.214:8080/live/2/hls.m3u8$订阅源-1920x1080
动画_动漫,http://37.27.111.214:8080/live/57/hls.m3u8$订阅源-1920x1080
Nick_动画,http://37.27.111.214:8080/live/12/hls.m3u8$订阅源-1920x1080
Nick_动画2,http://37.27.111.214:8080/live/22/hls.m3u8$订阅源-1920x1080
MoMo_亲子,http://37.27.111.214:8080/live/3/hls.m3u8$订阅源-1920x1080
博斯_高球1,http://37.27.111.214:8080/live/13/hls.m3u8$订阅源-1920x1080
博斯_运动1,http://37.27.111.214:8080/live/14/hls.m3u8$订阅源-1920x1080
博斯_无限,http://37.27.111.214:8080/live/15/hls.m3u8$订阅源-1920x1080
mTV_音乐,http://37.27.111.214:8080/live/25/hls.m3u8$订阅源-1920x1080
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8$订阅源-1920x1080
HITs_电影,http://37.27.111.214:8080/live/28/hls.m3u8$订阅源-1920x1080
探案_电影,http://37.27.111.214:8080/live/11/hls.m3u8$订阅源-1920x1080
CINEMA-,http://37.27.111.214:8080/live/30/hls.m3u8$订阅源-1920x1080
TV5_MONDE,http://37.27.111.214:8080/live/9/hls.m3u8$订阅源-1920x1080
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8$订阅源-1920x1080
DWnews,http://37.27.111.214:8080/live/46/hls.m3u8$订阅源-1920x1080
CNBc_英,http://37.27.111.214:8080/live/102/hls.m3u8$订阅源-1920x1080
互动_英語,http://37.27.111.214:8080/live/54/hls.m3u8$订阅源-1920x1080
中国教育1台,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000002000002652/index.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3$订阅源-IPv6-1920x1080
中国教育4台,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000011000031126/index.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3$订阅源-IPv6-1920x1080
浙江好易购,http://ali-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8$订阅源-1920x1080
浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$订阅源-1920x1080
浙江浙江之声,http://ali-m-l.cztv.com/channels/lantian/fm88/128k.m3u8$订阅源-1920x1080
浙江新闻广播,http://ali-m-l.cztv.com/channels/lantian/fm988/128k.m3u8$订阅源-1920x1080
浙江广播经济,http://ali-m-l.cztv.com/channels/lantian/fm95/128k.m3u8$订阅源-1920x1080
浙江民生资讯,http://ali-m-l.cztv.com/channels/lantian/fm996/128k.m3u8$订阅源-1920x1080
浙江音乐调频,http://ali-m-l.cztv.com/channels/lantian/fm968/128k.m3u8$订阅源-1920x1080
浙江交通之声,http://ali-m-l.cztv.com/channels/lantian/fm93/128k.m3u8$订阅源-1920x1080
浙江旅游之声,http://ali-m-l.cztv.com/channels/lantian/fm1045/128k.m3u8$订阅源-1920x1080
浙江城市之声,http://ali-m-l.cztv.com/channels/lantian/fm107/128k.m3u8$订阅源-1920x1080
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8$订阅源-1920x1080
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8$订阅源-1920x1080
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8$订阅源-1920x1080
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8$订阅源-1920x1080
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8$订阅源-1920x1080
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8$订阅源-1920x1080
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8$订阅源-1920x1080
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8$订阅源-1920x1080
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8$订阅源-1920x1080
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8$订阅源-1920x1080
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8$订阅源-1920x1080
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8$订阅源-1920x1080
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8$订阅源-1920x1080
嵊州公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$订阅源-1920x1080
平湖公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8$订阅源-1920x1080
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8$订阅源-1920x1080
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8$订阅源-1920x1080
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8$订阅源-1920x1080
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8$订阅源-1920x1080
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8$订阅源-1920x1080
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8$订阅源-1920x1080
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8$订阅源-1920x1080
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8$订阅源-1280x720
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$订阅源-1920x1080
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8$订阅源-1920x1080
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$订阅源-1920x1080
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8$订阅源-1920x1080
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8$订阅源-1920x1080
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$订阅源-1280x720
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8$订阅源-1280x720
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8$订阅源-1920x1080
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8$订阅源-1920x1080
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8$订阅源-1920x1080
龙泉公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8$订阅源-1920x1080
浙江诸暨,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8$订阅源-1920x1080
浙江证券,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8$订阅源-1920x1080
影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel005/720p.m3u8$订阅源-1920x1080
影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel05/720p.m3u8$订阅源-1920x1080
影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8$订阅源-1920x1080
影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8$订阅源-1920x1080
影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8$订阅源-1920x1080
影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel005/720p.m3u8$订阅源-1920x1080
影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8$订阅源-1920x1080
咪咕直播-1,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8$订阅源-IPv6-1920x1080
咪咕直播-2,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8$订阅源-IPv6-1920x1080
咪咕直播-3,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8$订阅源-IPv6-1920x1080
咪咕直播-4,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8$订阅源-IPv6-1920x1080
咪咕直播-5,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8$订阅源-IPv6-1920x1080
惊悚电影✔原,http://zzy789.xyz/douyu1.php?id=96577$订阅源-1920x1080
粤语电影✔原,http://zzy789.xyz/douyu1.php?id=6566671$订阅源-1920x1080
华语影视✔原,http://zzy789.xyz/douyu1.php?id=3928$订阅源-1920x1080
冰冰影厅✔原,http://zzy789.xyz/douyu1.php?id=74374$订阅源-1920x1080
刀刀影院✔原,http://zzy789.xyz/douyu1.php?id=747764$订阅源-1920x1080
奶虫影院✔原,http://zzy789.xyz/douyu1.php?id=263824$订阅源-1920x1080
贝爷壹厅✔原,http://zzy789.xyz/douyu1.php?id=252802$订阅源-1920x1080
贝爷贰厅✔原,http://zzy789.xyz/douyu1.php?id=4332$订阅源-1920x1080
贝爷叁厅✔原,http://zzy789.xyz/douyu1.php?id=36337$订阅源-1920x1080
凌儿影院✔原,http://zzy789.xyz/douyu1.php?id=1377142$订阅源-1920x1080
橙記港剧✔原,http://zzy789.xyz/douyu1.php?id=4549169$订阅源-1920x1080
古装神剧✔原,http://zzy789.xyz/douyu1.php?id=338759$订阅源-1920x1080
酒染影视✔原,http://zzy789.xyz/douyu1.php?id=7550220$订阅源-1920x1080
芊珏影视✔原,http://zzy789.xyz/douyu1.php?id=8814650$订阅源-1920x1080
热门港剧✔原,http://zzy789.xyz/douyu1.php?id=5522351$订阅源-1920x1080
国产剧集✔原,http://zzy789.xyz/douyu1.php?id=8157860$订阅源-1920x1080
国产剧场✔原,http://zzy789.xyz/douyu1.php?id=308752$订阅源-1920x1080
经典剧集✔原,http://zzy789.xyz/douyu1.php?id=6863367$订阅源-1920x1080
李卫当官✔原,http://zzy789.xyz/douyu1.php?id=7473576$订阅源-1920x1080
雍正帝王✔原,http://zzy789.xyz/douyu1.php?id=9650836$订阅源-1920x1080
电视剧①✔原,http://zzy789.xyz/douyu1.php?id=2838296$订阅源-1920x1080
电视剧②✔原,http://zzy789.xyz/douyu1.php?id=5062195$订阅源-1920x1080
女神60帧✔原,http://zzy789.xyz/douyu1.php?id=747764$订阅源-1920x1080
花卷60帧✔原,http://zzy789.xyz/douyu1.php?id=52787$订阅源-1920x1080
小宇60帧✔原,http://zzy789.xyz/douyu1.php?id=323876$订阅源-1920x1080
贝爷MAX厅✔原,http://zzy789.xyz/douyu1.php?id=4332$订阅源-1920x1080
贝爷①厅✔原,http://zzy789.xyz/douyu1.php?id=252802$订阅源-1920x1080
贝爷②厅✔原,http://zzy789.xyz/douyu1.php?id=36337$订阅源-1920x1080
①华语房✔原,http://zzy789.xyz/douyu1.php?id=85894$订阅源-1920x1080
②星爷房✔原,http://zzy789.xyz/douyu1.php?id=122402$订阅源-1920x1080
③粤语房✔原,http://zzy789.xyz/douyu1.php?id=6566671$订阅源-1920x1080
④欧美房✔原,http://zzy789.xyz/douyu1.php?id=20415$订阅源-1920x1080
电影_英叔,https://live.metshop.top/huya/11342421$订阅源-800x600
电影_成龙,https://live.metshop.top/huya/11342386$订阅源-800x600
电影_王晶,https://live.metshop.top/huya/11602058$订阅源-800x600
电影_武侠,https://live.metshop.top/huya/11342427$订阅源-800x600
电影_警匪,https://live.metshop.top/huya/11352886$订阅源-800x600
